score,score_dealer,hard,score_if_hit,score_fin_dealer,game_id,hard_if_hit
12,10,True,22,18,536,True
21,10,True,,18,537,
19,10,True,24,18,538,True
21,2,True,,23,539,
4,2,True,14,23,540,True
14,2,True,22,23,540,True
4,2,True,7,23,541,True
7,2,True,14,23,541,True
14,2,True,22,23,541,True
8,2,True,14,23,542,True
14,2,True,20,23,542,True
20,2,True,21,23,542,True
16,10,True,26,21,543,True
11,10,True,19,21,544,True
19,10,True,29,21,544,True
17,10,True,20,21,545,True
20,10,True,25,21,545,True
21,8,True,,18,546,
17,8,True,21,18,547,True
15,8,True,15,18,548,True
15,8,True,23,18,548,True
8,10,True,15,18,549,True
15,10,True,19,18,549,True
19,10,True,25,18,549,True
5,10,True,8,18,550,True
8,10,True,18,18,550,True
18,10,True,28,18,550,True
18,10,True,13,18,551,True
13,10,True,16,18,551,True
16,10,True,17,18,551,True
17,10,True,21,18,551,True
16,6,True,26,20,552,True
12,6,True,22,20,553,True
13,6,True,21,20,554,True
12,10,True,13,17,555,True
13,10,True,22,17,555,True
17,10,True,20,17,556,True
20,10,True,28,17,556,True
14,10,True,24,17,557,True
21,10,True,,17,558,
19,10,True,29,17,559,True
11,10,True,21,17,560,True
15,10,True,16,19,561,True
16,10,True,20,19,561,True
20,10,True,30,19,561,True
13,10,True,21,19,562,True
9,10,True,13,19,563,True
13,10,True,23,19,563,True
13,5,True,23,25,564,True
3,5,True,5,25,565,True
5,5,True,15,25,565,True
15,5,True,25,25,565,True
3,5,True,13,25,566,True
13,5,True,21,25,566,True
9,5,True,12,25,567,True
12,5,True,19,25,567,True
19,5,True,20,25,567,True
20,5,True,22,25,567,True
21,10,True,,18,568,
7,10,True,11,18,569,True
11,10,True,17,18,569,True
17,10,True,19,18,569,True
19,10,True,21,18,569,True
7,10,True,11,18,570,True
11,10,True,16,18,570,True
16,10,True,24,18,570,True
7,10,True,15,18,571,True
15,10,True,25,18,571,True
5,10,True,16,20,572,True
16,10,True,16,20,572,True
16,10,True,17,20,572,True
17,10,True,27,20,572,True
5,10,True,8,20,573,True
8,10,True,18,20,573,True
18,10,True,20,20,573,True
20,10,True,24,20,573,True
14,10,True,19,20,574,True
19,10,True,24,20,574,True
17,10,True,23,20,575,True
11,5,True,21,17,576,True
21,5,True,,17,577,
9,5,True,18,17,578,True
18,5,True,24,17,578,True
12,9,True,19,20,579,True
19,9,True,26,20,579,True
15,9,True,23,20,580,True
18,9,True,24,20,581,True
13,2,True,19,22,582,True
19,2,True,15,22,582,True
15,2,True,18,22,582,True
18,2,True,21,22,582,True
20,2,True,20,22,583,True
20,2,True,30,22,583,True
12,2,True,22,22,584,True
18,8,True,23,23,585,True
11,8,True,21,23,586,True
13,8,True,14,23,587,True
14,8,True,24,23,587,True
11,9,True,16,18,588,True
16,9,True,19,18,588,True
19,9,True,23,18,588,True
11,9,True,18,18,589,True
18,9,True,25,18,589,True
19,9,True,22,18,590,True
21,4,True,,18,591,
10,4,True,18,18,592,True
18,4,True,26,18,592,True
10,4,True,20,18,593,True
20,4,True,26,18,593,True
2,4,True,12,18,594,True
12,4,True,20,18,594,True
20,4,True,22,18,594,True
2,4,True,4,18,595,True
4,4,True,15,18,595,True
15,4,True,15,18,595,True
15,4,True,25,18,595,True
17,10,True,20,20,596,True
20,10,True,22,20,596,True
17,10,True,27,20,597,True
17,10,True,17,20,598,True
17,10,True,22,20,598,True
10,10,True,18,20,599,True
18,10,True,25,20,599,True
7,10,True,9,20,600,True
9,10,True,15,20,600,True
15,10,True,17,20,600,True
17,10,True,18,20,600,True
18,10,True,28,20,600,True
19,10,True,23,20,601,True
15,10,True,18,17,602,True
18,10,True,23,17,602,True
14,10,True,17,17,603,True
17,10,True,18,17,603,True
18,10,True,26,17,603,True
10,10,True,19,17,604,True
19,10,True,29,17,604,True
10,10,True,20,17,605,True
20,10,True,30,17,605,True
11,11,True,21,21,606,True
13,11,True,18,21,607,True
18,11,True,28,21,607,True
14,11,True,16,21,608,True
16,11,True,26,21,608,True
10,10,True,20,25,609,True
20,10,True,22,25,609,True
10,10,True,14,25,610,True
14,10,True,22,25,610,True
19,10,True,25,25,611,True
18,10,True,28,25,612,True
13,11,True,21,21,613,True
19,11,True,18,21,614,True
18,11,True,27,21,614,True
7,11,True,14,21,615,True
14,11,True,19,21,615,True
19,11,True,29,21,615,True
18,4,True,24,25,616,True
9,4,True,19,25,617,True
19,4,True,25,25,617,True
16,4,True,21,25,618,True
21,6,True,,18,619,
15,6,True,25,18,620,True
13,6,True,17,18,621,True
17,6,True,27,18,621,True
5,8,True,12,18,622,True
12,8,True,22,18,622,True
5,8,True,15,18,623,True
15,8,True,16,18,623,True
16,8,True,22,18,623,True
15,8,True,15,18,624,True
15,8,True,16,18,624,True
16,8,True,21,18,624,True
19,8,True,29,18,625,True
13,10,True,23,21,626,True
8,10,True,17,21,627,True
17,10,True,21,21,627,True
8,10,True,18,21,628,True
18,10,True,27,21,628,True
12,10,True,13,21,629,True
13,10,True,22,21,629,True
13,5,True,16,20,630,True
16,5,True,22,20,630,True
7,5,True,17,20,631,True
17,5,True,24,20,631,True
4,5,True,14,20,632,True
14,5,True,22,20,632,True
4,5,True,10,20,633,True
10,5,True,19,20,633,True
19,5,True,28,20,633,True
12,10,True,22,26,634,True
13,10,True,17,26,635,True
17,10,True,25,26,635,True
10,10,True,20,26,636,True
20,10,True,27,26,636,True
10,10,True,14,26,637,True
14,10,True,20,26,637,True
20,10,True,30,26,637,True
5,10,True,11,17,638,True
11,10,True,21,17,638,True
16,10,True,26,17,639,True
17,10,True,25,17,640,True
11,8,False,13,20,641,True
13,8,True,12,20,641,True
12,8,True,15,20,641,True
15,8,True,19,20,641,True
19,8,True,29,20,641,True
11,8,False,18,20,642,True
18,8,True,18,20,642,True
18,8,True,19,20,642,True
19,8,True,24,20,642,True
15,8,True,25,20,643,True
10,8,True,19,20,644,True
19,8,True,29,20,644,True
10,8,True,20,20,645,True
20,8,True,30,20,645,True
13,4,True,14,17,646,True
14,4,True,24,17,646,True
8,4,True,15,17,647,True
15,4,True,19,17,647,True
19,4,True,29,17,647,True
21,4,True,,17,648,
12,4,True,22,18,649,True
11,4,True,20,18,650,True
20,4,True,23,18,650,True
17,4,True,24,18,651,True
10,7,True,20,17,652,True
20,7,True,30,17,652,True
10,7,True,21,17,653,True
15,7,True,25,17,654,True
19,7,True,22,17,655,True
20,5,True,22,21,656,True
12,5,True,22,21,657,True
21,5,True,,21,658,
17,10,True,17,19,659,True
17,10,True,21,19,659,True
15,10,True,25,19,660,True
12,10,True,22,19,661,True
14,10,True,17,18,662,True
17,10,True,26,18,662,True
19,10,True,26,18,663,True
14,10,True,24,18,664,True
11,11,True,21,17,665,True
20,11,True,22,17,666,True
10,11,True,20,17,667,True
20,11,True,29,17,667,True
20,4,True,30,21,668,True
10,4,True,20,21,669,True
20,4,True,22,21,669,True
18,4,True,20,21,670,True
20,4,True,30,21,670,True
14,10,True,24,18,671,True
16,10,True,13,18,672,True
13,10,True,14,18,672,True
14,10,True,24,18,672,True
5,10,True,16,18,673,True
16,10,True,18,18,673,True
18,10,True,15,18,673,True
15,10,True,21,18,673,True
7,6,True,17,21,674,True
17,6,True,27,21,674,True
17,6,True,23,21,675,True
12,6,True,21,21,676,True
5,10,True,10,21,677,True
10,10,True,20,21,677,True
20,10,True,28,21,677,True
10,10,True,14,21,678,True
14,10,True,15,21,678,True
15,10,True,25,21,678,True
10,10,True,17,21,679,True
17,10,True,27,21,679,True
19,10,True,23,21,680,True
13,11,True,22,18,681,True
9,11,True,18,18,682,True
18,11,True,19,18,682,True
19,11,True,26,18,682,True
18,11,True,15,18,683,True
15,11,True,20,18,683,True
20,11,True,30,18,683,True
10,4,True,17,24,684,True
17,4,True,19,24,684,True
19,4,True,29,24,684,True
6,4,True,12,24,685,True
12,4,True,16,24,685,True
16,4,True,21,24,685,True
6,4,True,9,24,686,True
9,4,True,18,24,686,True
18,4,True,20,24,686,True
20,4,True,27,24,686,True
13,4,True,20,24,687,True
20,4,True,30,24,687,True
7,9,True,13,19,688,True
13,9,True,23,19,688,True
18,9,True,21,19,689,True
13,9,True,15,19,690,True
15,9,True,23,19,690,True
17,3,True,16,23,691,True
16,3,True,25,23,691,True
15,3,True,25,23,692,True
13,3,True,15,23,693,True
15,3,True,13,23,693,True
13,3,True,20,23,693,True
20,3,True,30,23,693,True
21,5,True,,19,694,
21,5,True,,19,695,
12,5,True,13,19,696,True
13,5,True,20,19,696,True
20,5,True,28,19,696,True
11,2,True,15,26,697,True
15,2,True,21,26,697,True
9,2,True,12,26,698,True
12,2,True,17,26,698,True
17,2,True,21,26,698,True
10,2,True,18,26,699,True
18,2,True,28,26,699,True
10,2,True,13,26,700,True
13,2,True,18,26,700,True
18,2,True,24,26,700,True
14,9,True,13,19,701,True
13,9,True,23,19,701,True
17,9,True,24,19,702,True
14,9,True,24,19,703,True
15,6,True,22,26,704,True
14,6,True,24,26,705,True
17,6,True,27,26,706,True
15,8,True,25,19,707,True
20,8,True,21,19,708,True
16,8,True,17,19,709,True
17,8,True,24,19,709,True
15,8,True,23,19,710,True
13,8,True,16,19,711,True
16,8,True,25,19,711,True
13,8,True,15,19,712,True
15,8,True,20,19,712,True
20,8,True,30,19,712,True
18,9,True,24,26,713,True
12,9,True,22,26,714,True
21,9,True,,26,715,
17,10,True,27,18,716,True
15,10,True,25,18,717,True
18,10,True,28,18,718,True
20,8,True,30,18,719,True
21,8,True,,18,720,
16,8,True,16,18,721,True
16,8,True,18,18,721,True
18,8,True,25,18,721,True
9,5,True,19,18,722,True
19,5,True,27,18,722,True
14,5,True,13,18,723,True
13,5,True,23,18,723,True
11,5,True,16,18,724,True
16,5,True,25,18,724,True
10,11,True,20,20,725,True
20,11,True,21,20,725,True
10,11,True,14,20,726,True
14,11,True,15,20,726,True
15,11,True,23,20,726,True
11,11,True,15,20,727,True
15,11,True,25,20,727,True
6,11,True,8,20,728,True
8,11,True,12,20,728,True
12,11,True,20,20,728,True
20,11,True,28,20,728,True
8,9,True,17,19,729,True
17,9,True,25,19,729,True
14,9,True,15,19,730,True
15,9,True,25,19,730,True
8,9,True,18,19,731,True
18,9,True,28,19,731,True
15,10,True,19,24,732,True
19,10,True,22,24,732,True
10,10,True,12,24,733,True
12,10,True,22,24,733,True
10,10,True,18,24,734,True
18,10,True,19,24,734,True
19,10,True,25,24,734,True
18,10,True,23,24,735,True
12,5,True,17,22,736,True
17,5,True,23,22,736,True
7,5,True,14,22,737,True
14,5,True,24,22,737,True
7,5,True,17,22,738,True
17,5,True,21,22,738,True
10,5,True,16,22,739,True
16,5,True,26,22,739,True
10,5,True,19,22,740,True
19,5,True,25,22,740,True
11,4,True,21,26,741,True
7,4,True,17,26,742,True
17,4,True,26,26,742,True
17,4,True,19,26,743,True
19,4,True,20,26,743,True
20,4,True,22,26,743,True
12,5,True,22,20,744,True
17,5,True,17,20,745,True
17,5,True,20,20,745,True
20,5,True,28,20,745,True
20,5,True,24,20,746,True
10,2,True,16,23,747,True
16,2,True,17,23,747,True
17,2,True,21,23,747,True
10,2,True,12,23,748,True
12,2,True,20,23,748,True
20,2,True,21,23,748,True
20,2,True,27,23,749,True
19,2,True,29,23,750,True
10,6,True,20,24,751,True
20,6,True,25,24,751,True
10,6,True,20,24,752,True
20,6,True,22,24,752,True
20,6,True,21,24,753,True
6,6,True,8,24,754,True
8,6,True,19,24,754,True
19,6,True,19,24,754,True
19,6,True,29,24,754,True
10,10,True,19,19,755,True
19,10,True,29,19,755,True
16,10,True,26,19,756,True
20,10,True,15,19,757,True
15,10,True,25,19,757,True
16,5,True,24,18,758,True
7,5,True,16,18,759,True
16,5,True,21,18,759,True
7,5,True,14,18,760,True
14,5,True,20,18,760,True
20,5,True,30,18,760,True
20,5,True,12,18,761,True
12,5,True,22,18,761,True
19,6,True,24,20,762,True
11,6,True,17,20,763,True
17,6,True,22,20,763,True
21,6,True,,20,764,
15,2,True,25,26,765,True
18,2,True,22,26,766,True
16,2,True,26,26,767,True
20,10,True,19,20,768,True
19,10,True,27,20,768,True
15,10,True,18,20,769,True
18,10,True,24,20,769,True
16,10,True,18,20,770,True
18,10,True,22,20,770,True
12,3,True,18,23,771,True
18,3,True,28,23,771,True
16,3,True,25,23,772,True
14,3,True,19,23,773,True
19,3,True,29,23,773,True
17,6,True,17,21,774,True
17,6,True,21,21,774,True
12,6,True,17,21,775,True
17,6,True,26,21,775,True
11,6,True,19,21,776,True
19,6,True,28,21,776,True
18,6,True,28,17,777,True
8,6,True,18,17,778,True
18,6,True,28,17,778,True
20,6,True,30,17,779,True
12,7,True,22,17,780,True
14,7,True,15,17,781,True
15,7,True,18,17,781,True
18,7,True,18,17,781,True
18,7,True,24,17,781,True
12,7,True,22,17,782,True
9,10,True,19,25,783,True
19,10,True,29,25,783,True
21,10,True,,25,784,
9,10,True,19,25,785,True
19,10,True,22,25,785,True
9,10,True,16,25,786,True
16,10,True,18,25,786,True
18,10,True,25,25,786,True
14,8,True,15,19,787,True
15,8,True,24,19,787,True
7,8,True,14,19,788,True
14,8,True,15,19,788,True
15,8,True,18,19,788,True
18,8,True,28,19,788,True
12,8,True,22,19,789,True
13,8,True,23,18,790,True
16,8,True,18,18,791,True
18,8,True,27,18,791,True
13,8,True,23,18,792,True
21,3,True,,25,793,
7,3,True,13,25,794,True
13,3,True,20,25,794,True
20,3,True,30,25,794,True
14,3,True,18,25,795,True
18,3,True,20,25,795,True
20,3,True,29,25,795,True
13,10,True,23,19,796,True
15,10,True,20,19,797,True
20,10,True,30,19,797,True
11,10,True,17,19,798,True
17,10,True,26,19,798,True
21,10,True,,18,799,
10,10,True,19,18,800,True
19,10,True,29,18,800,True
11,10,True,21,18,801,True
13,10,True,20,20,802,True
20,10,True,21,20,802,True
11,10,True,17,20,803,True
17,10,True,24,20,803,True
15,10,True,25,20,804,True
12,4,True,15,17,805,True
15,4,True,25,17,805,True
12,4,True,20,17,806,True
20,4,True,21,17,806,True
16,4,True,16,17,807,True
16,4,True,26,17,807,True
20,2,True,22,25,808,True
10,2,True,14,25,809,True
14,2,True,20,25,809,True
20,2,True,28,25,809,True
10,2,True,17,25,810,True
17,2,True,23,25,810,True
17,2,True,20,25,811,True
20,2,True,20,25,811,True
20,2,True,22,25,811,True
11,7,True,16,18,812,True
16,7,True,26,18,812,True
10,7,True,15,18,813,True
15,7,True,19,18,813,True
19,7,True,22,18,813,True
10,7,True,13,18,814,True
13,7,True,14,18,814,True
14,7,True,16,18,814,True
16,7,True,26,18,814,True
14,7,True,14,18,815,True
14,7,True,19,18,815,True
19,7,True,26,18,815,True
15,10,True,13,17,816,True
13,10,True,19,17,816,True
19,10,True,25,17,816,True
12,10,True,19,17,817,True
19,10,True,29,17,817,True
15,10,True,16,17,818,True
16,10,True,16,17,818,True
16,10,True,24,17,818,True
10,8,True,17,18,819,True
17,8,True,27,18,819,True
10,8,True,20,18,820,True
20,8,True,25,18,820,True
13,8,True,22,18,821,True
12,8,True,15,18,822,True
15,8,True,22,18,822,True
14,4,True,18,21,823,True
18,4,True,21,21,823,True
13,4,True,18,21,824,True
18,4,True,25,21,824,True
17,4,True,19,21,825,True
19,4,True,18,21,825,True
18,4,True,28,21,825,True
9,2,True,15,20,826,True
15,2,True,22,20,826,True
16,2,True,17,20,827,True
17,2,True,25,20,827,True
13,2,True,22,20,828,True
7,4,True,17,23,829,True
17,4,True,20,23,829,True
20,4,True,27,23,829,True
7,4,True,17,23,830,True
17,4,True,19,23,830,True
19,4,True,21,23,830,True
20,4,True,27,23,831,True
15,4,True,25,23,832,True
15,6,True,23,26,833,True
13,6,True,19,26,834,True
19,6,True,16,26,834,True
16,6,True,23,26,834,True
21,6,True,,26,835,
14,6,True,23,23,836,True
10,6,True,12,23,837,True
12,6,True,13,23,837,True
13,6,True,23,23,837,True
10,6,True,20,23,838,True
20,6,True,22,23,838,True
7,6,True,10,23,839,True
10,6,True,20,23,839,True
20,6,True,30,23,839,True
8,10,True,18,18,840,True
18,10,True,23,18,840,True
15,10,True,25,18,841,True
13,10,True,17,18,842,True
17,10,True,18,18,842,True
18,10,True,20,18,842,True
20,10,True,28,18,842,True
13,4,True,14,19,843,True
14,4,True,21,19,843,True
12,4,True,19,19,844,True
19,4,True,22,19,844,True
12,4,True,14,19,845,True
14,4,True,17,19,845,True
17,4,True,27,19,845,True
12,7,True,22,17,846,True
15,7,True,20,17,847,True
20,7,True,23,17,847,True
21,7,True,,17,848,
18,6,True,27,26,849,True
7,6,True,16,26,850,True
16,6,True,19,26,850,True
19,6,True,27,26,850,True
16,6,True,16,26,851,True
16,6,True,23,26,851,True
14,10,True,24,19,852,True
20,10,True,26,19,853,True
12,10,True,22,19,854,True
9,10,True,18,19,855,True
18,10,True,23,19,855,True
16,10,True,17,19,856,True
17,10,True,17,19,856,True
17,10,True,18,19,856,True
18,10,True,21,19,856,True
13,10,True,23,19,857,True
16,5,True,24,18,858,True
8,5,True,18,18,859,True
18,5,True,23,18,859,True
12,5,True,22,18,860,True
13,8,True,23,18,861,True
10,8,True,15,18,862,True
15,8,True,16,18,862,True
16,8,True,23,18,862,True
10,8,True,14,18,863,True
14,8,True,20,18,863,True
20,8,True,28,18,863,True
13,8,True,23,18,864,True
18,10,True,24,20,865,True
17,10,True,24,20,866,True
19,10,True,20,20,867,True
20,10,True,24,20,867,True
16,10,True,21,20,868,True
14,10,True,14,20,869,True
14,10,True,24,20,869,True
19,10,True,29,20,870,True
13,10,True,22,19,871,True
6,10,True,15,19,872,True
15,10,True,25,19,872,True
19,10,True,20,19,873,True
20,10,True,30,19,873,True
14,2,True,22,23,874,True
8,2,True,19,23,875,True
19,2,True,19,23,875,True
19,2,True,26,23,875,True
11,2,True,21,23,876,True
21,10,True,,26,877,
14,10,True,16,26,878,True
16,10,True,26,26,878,True
9,10,True,12,26,879,True
12,10,True,13,26,879,True
13,10,True,22,26,879,True
9,10,True,11,26,880,True
11,10,True,19,26,880,True
19,10,True,29,26,880,True
8,9,True,18,17,881,True
18,9,True,23,17,881,True
8,9,True,18,17,882,True
18,9,True,28,17,882,True
14,9,True,22,17,883,True
13,9,True,15,17,884,True
15,9,True,21,17,884,True
17,5,True,19,24,885,True
19,5,True,27,24,885,True
6,5,True,13,24,886,True
13,5,True,16,24,886,True
16,5,True,22,24,886,True
20,5,True,20,24,887,True
20,5,True,26,24,887,True
19,6,True,12,18,888,True
12,6,True,15,18,888,True
15,6,True,17,18,888,True
17,6,True,26,18,888,True
14,6,True,19,18,889,True
19,6,True,28,18,889,True
21,6,True,,18,890,
11,10,True,15,20,891,True
15,10,True,25,20,891,True
19,10,True,15,20,892,True
15,10,True,18,20,892,True
18,10,True,28,20,892,True
15,10,True,16,20,893,True
16,10,True,22,20,893,True
14,3,True,21,22,894,True
21,3,True,,22,895,
17,3,True,22,22,896,True
14,4,True,24,19,897,True
13,4,True,19,19,898,True
19,4,True,29,19,898,True
17,4,True,20,19,899,True
20,4,True,12,19,899,True
12,4,True,22,19,899,True
17,10,True,23,21,900,True
13,10,True,18,21,901,True
18,10,True,26,21,901,True
9,10,True,19,21,902,True
19,10,True,29,21,902,True
12,4,True,22,21,903,True
13,4,True,16,21,904,True
16,4,True,24,21,904,True
19,4,True,19,21,905,True
19,4,True,29,21,905,True
20,9,True,25,25,906,True
10,9,True,13,25,907,True
13,9,True,20,25,907,True
20,9,True,22,25,907,True
12,9,True,14,25,908,True
14,9,True,21,25,908,True
13,10,True,21,19,909,True
18,10,True,25,19,910,True
15,10,True,24,19,911,True
12,6,True,22,22,912,True
21,6,True,,22,913,
8,6,True,10,22,914,True
10,6,True,21,22,914,True
16,10,True,26,18,915,True
13,10,True,23,18,916,True
16,10,True,13,18,917,True
13,10,True,23,18,917,True
13,3,True,20,26,918,True
20,3,True,30,26,918,True
17,3,True,26,26,919,True
15,3,True,25,26,920,True
11,10,False,13,20,921,True
13,10,True,17,20,921,True
17,10,True,16,20,921,True
16,10,True,20,20,921,True
20,10,True,30,20,921,True
11,10,False,14,20,922,True
14,10,True,16,20,922,True
16,10,True,18,20,922,True
18,10,True,17,20,922,True
17,10,True,25,20,922,True
6,10,True,16,20,923,True
16,10,True,26,20,923,True
6,10,True,8,20,924,True
8,10,True,11,20,924,True
11,10,True,21,20,924,True
12,10,True,13,20,925,True
13,10,True,23,20,925,True
13,10,True,23,20,926,True
11,10,True,17,20,927,True
17,10,True,27,20,927,True
7,10,True,17,20,928,True
17,10,True,20,20,928,True
20,10,True,30,20,928,True
12,5,True,22,22,929,True
